RosterID,TeamID,ProfileID,DateCreated,DateApproved,DateUpdated,ByCreated,ByUpdated,ByApproved,IsApproved,IsPlayer,IsRep,IsManager,IsActive,IsConfirmed
712,87,641,2011-05-20 19:34:00,,2011-05-23 22:39:00,641,617,,1,1,0,0,1,1
713,82,1071,2011-05-21 14:00:00,,2011-05-21 18:46:00,1071,502,,1,1,0,0,1,1
714,93,737,2011-05-22 14:18:00,,2011-05-22 14:31:00,737,310,,1,1,0,0,1,1
715,93,385,2011-05-26 00:48:00,,,385,,,1,1,0,0,1,
716,84,1074,2011-05-27 23:57:00,,,1074,,,1,1,0,0,1,
717,80,132,2011-05-30 22:21:00,,,132,,,1,1,0,0,1,
718,79,1073,2011-05-30 23:23:00,,,1073,,,1,1,0,0,1,
719,79,1029,2011-05-31 20:02:00,,,1029,,,1,1,0,0,1,
720,74,1075,2011-06-01 11:06:00,,,1075,,,1,1,0,0,1,
721,74,1076,2011-06-01 14:04:00,,,1076,,,1,1,0,0,1,
722,79,570,2011-06-01 19:58:00,,,570,,,1,1,0,0,1,
723,86,319,2011-06-02 14:27:00,,,319,,,1,1,0,0,1,
724,74,1078,2011-06-03 08:55:00,,,1078,,,1,1,0,0,1,
725,65,1079,2011-06-03 13:52:00,,,1079,,,1,1,0,0,1,
726,80,1080,2011-06-04 14:25:00,,2011-06-18 08:04:00,1080,432,,1,1,0,0,1,1
727,56,316,2011-06-05 11:22:00,,,316,,,1,1,0,0,1,
728,60,316,2011-06-05 11:22:00,,,316,,,1,1,0,0,1,
729,60,1081,2011-06-05 11:32:00,,,1081,,,1,1,0,0,1,
730,55,1082,2011-06-07 11:21:00,,,1082,,,1,1,0,0,1,
731,82,1083,2011-06-08 00:00:00,,,1083,,,1,1,0,0,1,
732,55,1084,2011-06-08 04:20:00,,,1084,,,1,1,0,0,1,
733,58,1085,2011-06-08 20:14:00,,,1085,,,1,1,0,0,1,
734,56,743,2011-06-08 21:57:00,,,743,,,1,1,0,0,1,
735,59,1086,2011-06-10 08:08:00,,,1086,,,1,1,0,0,1,
736,63,1089,2011-06-25 14:40:00,,,1089,,,1,1,0,0,1,
737,108,1102,2011-10-12 17:03:00,,,1102,,,1,1,0,0,1,
738,98,1105,2011-10-25 17:09:00,,,1105,,,1,1,0,0,1,
739,100,1106,2011-11-03 14:28:00,,,1106,,,1,1,0,0,1,
740,100,1112,2011-12-09 09:14:00,,,1112,,,1,1,0,0,1,
741,103,1123,2012-01-25 18:26:00,,,1123,,,1,1,0,0,1,
742,108,1133,2012-02-22 23:40:00,,,1133,,,1,1,0,0,1,
743,143,908,2012-04-16 21:56:00,,2012-07-02 04:11:00,908,355,,1,1,0,0,1,1
744,118,1,2012-04-16 21:57:00,,2012-04-19 18:14:00,1,355,,1,1,1,1,0,0
745,130,19,2012-04-16 22:32:00,,2012-04-16 23:14:00,19,19,,1,1,1,1,1,1
746,112,6,2012-04-17 00:11:00,,2012-07-02 03:46:00,6,355,,1,1,1,1,1,1
747,114,355,2012-04-17 07:46:00,,2012-04-17 15:41:00,355,355,,1,1,1,1,1,1
748,145,953,2012-04-17 09:10:00,,2012-04-17 12:59:00,953,1019,,1,1,0,0,1,1
749,134,250,2012-04-17 09:13:00,,2012-04-17 19:53:00,250,502,,1,1,0,0,1,1
750,130,1045,2012-04-17 09:43:00,,2012-04-17 14:13:00,1045,19,,1,1,0,0,1,1
751,130,1046,2012-04-17 09:48:00,,2012-04-17 14:13:00,1046,19,,1,1,0,0,1,1
752,130,827,2012-04-17 10:05:00,,2012-04-17 14:13:00,827,19,,1,1,0,0,1,1
753,116,233,2012-04-17 10:37:00,,2012-04-17 17:57:00,233,233,,1,1,1,1,1,1
754,134,512,2012-04-17 10:46:00,,2012-04-17 19:53:00,512,502,,1,1,0,0,1,1
755,149,1156,2012-04-17 10:55:00,,2012-04-27 08:11:00,1156,133,,1,1,0,0,1,1
756,128,93,2012-04-17 11:24:00,,2012-05-02 12:21:00,93,299,,1,1,0,0,1,1
757,116,762,2012-04-17 11:49:00,,2012-04-17 17:57:00,762,233,,1,1,0,0,1,1
758,128,143,2012-04-17 11:49:00,,2012-05-02 12:20:00,143,299,,1,1,0,0,1,1
759,116,1158,2012-04-17 11:58:00,,2012-04-26 15:41:00,1158,233,,1,1,0,0,1,1
760,130,338,2012-04-17 12:19:00,,2012-04-17 14:13:00,338,19,,1,1,0,0,1,1
761,116,56,2012-04-17 12:28:00,,2012-04-17 17:57:00,56,233,,1,1,0,0,1,1
762,149,275,2012-04-17 12:39:00,,2012-04-27 08:11:00,275,133,,1,1,0,0,1,1
763,145,1019,2012-04-17 12:54:00,,2012-04-18 12:11:00,1019,1019,,1,1,1,1,1,1
764,120,752,2012-04-17 12:57:00,,2012-04-17 15:38:00,752,2,,1,1,1,0,1,1
765,120,2,2012-04-17 13:09:00,,2012-04-17 15:38:00,2,2,,1,1,1,1,1,1
766,134,106,2012-04-17 13:10:00,,2012-04-17 19:53:00,106,502,,1,1,0,0,1,1
767,145,1160,2012-04-17 13:14:00,,2012-04-17 13:16:00,1160,1019,,1,1,0,0,1,1
768,134,502,2012-04-17 13:28:00,,2012-04-17 19:53:00,502,502,,1,1,1,1,1,1
769,149,269,2012-04-17 13:35:00,,2012-04-27 08:11:00,269,133,,1,1,0,0,1,1
770,149,817,2012-04-17 13:44:00,,2012-04-27 08:10:00,817,133,,1,1,0,0,1,1
771,113,112,2012-04-17 13:45:00,,2012-04-27 12:19:00,112,258,,1,1,0,0,1,1
772,134,21,2012-04-17 13:46:00,,2012-04-17 19:53:00,21,502,,1,1,0,0,1,1
773,140,220,2012-04-17 13:48:00,,2012-04-27 12:42:00,220,107,,1,1,0,0,1,1
774,138,1157,2012-04-17 13:51:00,,2012-07-02 04:03:00,1157,355,,1,1,0,0,1,1
775,120,1143,2012-04-17 13:56:00,,2012-04-24 16:58:00,1143,355,,1,1,0,0,1,1
776,140,53,2012-04-17 14:03:00,,2012-04-27 12:42:00,53,107,,1,1,1,0,1,1
777,120,72,2012-04-17 14:04:00,,2012-04-17 15:38:00,72,2,,1,1,0,0,1,1
778,145,1163,2012-04-17 14:07:00,,2012-04-20 22:56:00,1163,1019,,1,1,0,0,1,1
779,117,379,2012-04-17 14:08:00,,2012-04-19 11:09:00,379,49,,1,1,0,0,1,1
780,144,800,2012-04-17 14:21:00,,2012-04-17 17:54:00,800,800,,1,1,1,1,1,1
781,142,413,2012-04-17 14:23:00,,2012-04-26 16:43:00,413,78,,1,1,0,0,1,1
782,149,170,2012-04-17 14:24:00,,2012-04-27 08:09:00,170,133,,1,1,0,0,1,1
783,119,1164,2012-04-17 14:27:00,,2012-06-13 22:18:00,1164,450,,1,1,0,0,1,1
784,145,1165,2012-04-17 14:31:00,,2012-04-17 17:54:00,1165,1019,,1,1,0,0,1,1
785,143,225,2012-04-17 14:32:00,,2012-07-02 04:11:00,225,355,,1,1,1,0,1,1
786,120,1123,2012-04-17 14:33:00,,2012-04-17 15:37:00,1123,2,,1,1,0,0,1,1
787,113,1166,2012-04-17 14:50:00,,2012-04-27 12:19:00,1166,258,,1,1,0,0,1,1
788,134,773,2012-04-17 14:52:00,,2012-04-17 19:53:00,773,502,,1,1,0,0,1,1
789,145,1168,2012-04-17 15:05:00,,2012-04-19 22:48:00,1168,1019,,1,1,0,0,1,1
790,144,1169,2012-04-17 15:12:00,,2012-09-05 09:51:00,1169,800,,1,1,0,0,0,0
791,142,315,2012-04-17 15:14:00,,2012-04-26 16:43:00,315,78,,1,1,0,0,1,1
792,144,681,2012-04-17 15:22:00,,2012-09-05 09:51:00,681,800,,1,1,0,0,0,0
793,134,536,2012-04-17 15:26:00,,2012-04-17 19:53:00,536,502,,1,1,0,0,1,1
794,137,359,2012-04-17 15:33:00,,2012-04-17 15:40:00,359,359,,1,1,1,1,1,1
795,147,1171,2012-04-17 15:36:00,,2012-04-18 07:12:00,1171,492,,1,1,0,0,1,1
796,131,475,2012-04-17 15:37:00,,2012-04-18 11:20:00,475,475,,1,1,1,1,1,1
797,144,1167,2012-04-17 15:47:00,,2012-08-03 13:26:00,1167,801,,1,1,0,0,0,0
798,120,65,2012-04-17 15:49:00,,2012-04-17 21:30:00,65,2,,1,1,0,0,1,1
799,145,1172,2012-04-17 15:50:00,,2012-04-17 17:56:00,1172,1019,,1,1,0,0,1,1
800,143,1146,2012-04-17 15:56:00,,2012-07-02 04:11:00,1146,355,,1,1,0,0,1,1
801,144,1174,2012-04-17 15:58:00,,2012-08-14 08:04:00,1174,801,,1,1,0,0,0,0
802,138,1149,2012-04-17 16:05:00,,2012-07-02 04:02:00,1149,355,,1,1,0,0,1,1
803,126,200,2012-04-17 16:07:00,,2012-08-02 12:53:00,200,355,,1,1,1,0,1,1
804,139,267,2012-04-17 16:07:00,,2012-07-02 04:04:00,267,355,,1,1,1,0,1,1
805,116,294,2012-04-17 16:07:00,,2012-04-17 17:55:00,294,233,,1,1,0,0,1,1
806,141,34,2012-04-17 16:11:00,,2012-07-02 04:08:00,34,355,,1,1,0,0,1,1
807,127,20,2012-04-17 16:11:00,,2012-04-18 17:27:00,20,282,,1,1,1,1,1,1
808,115,477,2012-04-17 16:13:00,,2012-04-21 12:01:00,477,994,,1,1,0,0,1,1
809,115,211,2012-04-17 16:14:00,,2012-04-21 12:01:00,211,994,,1,1,0,0,1,1
810,142,301,2012-04-17 16:14:00,,2012-04-26 16:43:00,301,78,,1,1,0,0,1,1
811,115,994,2012-04-17 16:17:00,,2012-04-18 15:13:00,994,355,,1,1,1,1,0,0
812,142,625,2012-04-17 16:19:00,,2012-04-26 16:43:00,625,78,,1,1,0,0,1,1
813,145,1175,2012-04-17 16:24:00,,,1175,,,1,1,0,0,1,
814,139,96,2012-04-17 16:28:00,,2012-07-02 04:04:00,96,355,,1,1,0,0,1,1
815,119,171,2012-04-17 16:30:00,,2012-04-28 00:15:00,171,450,,1,1,0,0,1,1
816,119,7,2012-04-17 16:32:00,,2012-04-28 00:14:00,7,450,,1,1,0,0,1,1
817,139,1178,2012-04-17 16:34:00,,2012-07-02 04:04:00,1178,355,,1,1,0,0,1,1
818,118,206,2012-04-17 16:34:00,,2012-04-18 15:28:00,206,50,,1,1,0,0,1,1
819,139,504,2012-04-17 16:37:00,,2012-07-02 04:04:00,504,355,,1,1,0,0,1,1
820,110,419,2012-04-17 16:40:00,,2012-04-20 11:28:00,419,217,,1,1,0,0,1,1
821,110,766,2012-04-17 16:44:00,,2012-04-20 11:29:00,766,217,,1,1,0,0,1,1
822,110,546,2012-04-17 16:44:00,,2012-04-20 11:28:00,546,217,,1,1,0,0,1,1
823,116,758,2012-04-17 16:46:00,,2012-04-17 17:57:00,758,233,,1,1,0,0,1,1
824,135,1179,2012-04-17 16:51:00,,2012-04-18 15:13:00,1179,3,,1,1,0,0,1,1
825,115,778,2012-04-17 17:02:00,,2012-04-17 20:09:00,778,233,,1,1,0,0,0,0
826,110,619,2012-04-17 17:05:00,,2012-05-02 12:37:00,619,217,,1,1,0,0,1,1
827,119,853,2012-04-17 17:06:00,,2012-04-28 00:14:00,853,450,,1,1,0,0,1,1
828,124,236,2012-04-17 17:12:00,,2012-04-18 07:07:00,236,236,,1,1,1,1,1,1
829,126,765,2012-04-17 17:12:00,,2012-08-02 12:53:00,765,355,,1,1,0,0,1,1
830,146,1181,2012-04-17 17:12:00,,2012-04-18 12:54:00,1181,308,,1,1,0,0,1,1
831,110,117,2012-04-17 17:13:00,,2012-04-20 11:29:00,117,217,,1,1,0,0,1,1
832,138,1182,2012-04-17 17:18:00,,2012-07-02 04:03:00,1182,355,,1,1,0,0,1,1
833,109,1180,2012-04-17 17:22:00,,,1180,,,1,1,0,0,0,
834,131,317,2012-04-17 17:26:00,,2012-04-18 11:20:00,317,475,,1,1,1,1,1,1
835,147,1183,2012-04-17 17:28:00,,2012-04-18 07:12:00,1183,492,,1,1,0,0,1,1
836,147,492,2012-04-17 17:29:00,,2012-04-18 07:12:00,492,492,,1,1,1,1,1,1
837,134,89,2012-04-17 17:33:00,,2012-04-17 19:53:00,89,502,,1,1,0,0,1,1
838,110,1184,2012-04-17 17:40:00,,2012-04-20 11:29:00,1184,217,,1,1,0,0,1,1
839,120,1180,2012-04-17 17:42:00,,2012-04-26 14:04:00,1180,355,,1,1,0,0,1,1
840,126,1180,2012-04-17 17:43:00,,,1180,,,1,1,0,0,0,
841,147,1186,2012-04-17 17:45:00,,2012-04-18 07:12:00,1186,492,,1,1,0,0,1,1
842,145,1185,2012-04-17 17:45:00,,2012-04-17 17:54:00,1185,1019,,1,1,0,0,1,1
843,144,801,2012-04-17 17:48:00,,2012-04-17 17:55:00,801,800,,1,1,1,0,1,1
844,112,8,2012-04-17 17:49:00,,2012-07-02 03:47:00,8,355,,1,1,0,0,1,1
845,129,48,2012-04-17 17:55:00,,2012-04-18 14:50:00,48,355,,1,1,0,0,0,0
846,127,48,2012-04-17 17:55:00,,2012-04-18 15:16:00,48,355,,1,1,0,0,1,1
847,128,48,2012-04-17 17:57:00,,,48,,,1,1,0,0,0,
848,109,158,2012-04-17 18:04:00,,2012-04-18 15:11:00,158,355,,1,1,0,0,0,0
849,112,4,2012-04-17 18:04:00,,2012-07-02 03:46:00,4,355,,1,1,0,0,1,1
850,114,158,2012-04-17 18:04:00,,2012-04-18 13:48:00,158,355,,1,1,0,0,1,1
851,147,145,2012-04-17 18:15:00,,2012-04-18 07:12:00,145,492,,1,1,0,0,1,1
852,143,544,2012-04-17 18:17:00,,2012-07-02 04:11:00,544,355,,1,1,0,0,1,1
853,118,151,2012-04-17 18:23:00,,2012-04-18 15:29:00,151,50,,1,1,0,0,1,1
854,131,567,2012-04-17 18:26:00,,2012-04-18 11:20:00,567,475,,1,1,0,0,1,1
855,112,246,2012-04-17 18:38:00,,2012-07-02 03:47:00,246,355,,1,1,0,0,1,1
856,144,55,2012-04-17 18:45:00,,2012-09-05 09:51:00,55,800,,1,1,0,0,0,0
857,118,13,2012-04-17 19:00:00,,2012-04-18 15:29:00,13,50,,1,1,0,0,1,1
858,124,166,2012-04-17 19:04:00,,2012-04-25 06:38:00,166,236,,1,1,0,0,1,1
859,135,103,2012-04-17 19:06:00,,2012-04-18 15:13:00,103,3,,1,1,0,0,1,1
860,138,810,2012-04-17 19:14:00,,2012-07-02 04:03:00,810,355,,1,1,0,0,1,1
861,132,335,2012-04-17 19:15:00,,2012-04-18 18:21:00,335,432,,1,1,1,0,1,1
862,118,50,2012-04-17 19:22:00,,2012-04-18 15:28:00,50,50,,1,1,1,1,1,1
863,128,406,2012-04-17 19:22:00,,2012-05-02 12:21:00,406,299,,1,1,1,0,1,1
864,114,828,2012-04-17 19:33:00,,2012-04-18 13:48:00,828,355,,1,1,0,0,1,1
865,143,59,2012-04-17 19:36:00,,2012-07-02 04:10:00,59,355,,1,1,1,1,1,1
866,130,352,2012-04-17 20:03:00,,2012-04-17 20:48:00,352,19,,1,1,1,0,1,1
867,113,80,2012-04-17 20:05:00,,2012-04-27 12:19:00,80,258,,1,1,0,0,1,1
868,131,1187,2012-04-17 20:10:00,,2012-04-18 11:20:00,1187,475,,1,1,0,0,1,1
869,147,1188,2012-04-17 20:17:00,,2012-04-24 13:04:00,1188,492,,1,1,0,0,1,1
870,113,756,2012-04-17 20:19:00,,2012-04-27 12:19:00,756,258,,1,1,0,0,1,1
871,142,843,2012-04-17 20:20:00,,2012-04-26 16:43:00,843,78,,1,1,0,0,1,1
872,140,286,2012-04-17 20:38:00,,2012-04-27 12:42:00,286,107,,1,1,1,0,1,1
873,127,1189,2012-04-17 20:40:00,,2012-04-18 17:27:00,1189,282,,1,1,0,0,1,1
874,143,433,2012-04-17 21:15:00,,2012-07-02 04:11:00,433,355,,1,1,0,0,1,1
875,146,308,2012-04-17 21:21:00,,2012-04-18 12:53:00,308,308,,1,1,1,1,1,1
876,113,1190,2012-04-17 21:26:00,,2012-04-27 12:19:00,1190,258,,1,1,0,0,1,1
877,113,258,2012-04-17 21:42:00,,2012-04-27 12:19:00,258,258,,1,1,1,1,1,1
878,126,1153,2012-04-17 21:57:00,,2012-08-02 12:53:00,1153,355,,1,1,0,0,1,1
879,139,255,2012-04-17 22:05:00,,2012-07-02 04:04:00,255,355,,1,1,0,0,1,1
880,112,1191,2012-04-17 22:08:00,,,1191,,,1,1,0,0,1,
881,131,647,2012-04-17 22:11:00,,2012-04-18 11:20:00,647,475,,1,1,0,0,1,1
882,133,878,2012-04-17 22:30:00,,2012-04-18 19:55:00,878,245,,1,1,0,0,1,1
883,130,1192,2012-04-17 22:38:00,,2012-04-18 10:08:00,1192,19,,1,1,0,0,1,1
884,133,99,2012-04-17 22:40:00,,2012-04-18 21:36:00,99,245,,1,1,1,0,1,1
885,128,189,2012-04-17 22:43:00,,2012-05-02 12:20:00,189,299,,1,1,0,0,1,1
886,137,916,2012-04-17 22:45:00,,2012-04-18 22:45:00,916,359,,1,1,0,0,1,1
887,110,792,2012-04-17 22:53:00,,2012-04-20 11:28:00,792,217,,1,1,0,0,1,1
888,133,245,2012-04-17 22:55:00,,2012-04-18 19:55:00,245,245,,1,1,1,1,1,1
889,114,350,2012-04-17 23:01:00,,2012-04-18 13:48:00,350,355,,1,1,0,0,1,1
890,113,1193,2012-04-17 23:18:00,,2012-04-27 12:19:00,1193,258,,1,1,0,0,1,1
891,113,1194,2012-04-17 23:26:00,,2012-04-27 12:19:00,1194,258,,1,1,0,0,1,1
892,120,1145,2012-04-17 23:52:00,,2012-04-18 06:42:00,1145,2,,1,1,0,0,1,1
893,134,130,2012-04-18 00:02:00,,2012-04-18 10:56:00,130,502,,1,1,0,0,1,1
894,146,1196,2012-04-18 00:11:00,,2012-04-18 22:37:00,1196,308,,1,1,0,0,1,1
895,136,553,2012-04-18 02:21:00,,2012-04-22 11:05:00,553,204,,1,1,1,0,1,1
896,119,375,2012-04-18 05:41:00,,2012-04-28 00:15:00,375,450,,1,1,0,0,1,1
897,144,1150,2012-04-18 06:56:00,,2012-04-18 07:07:00,1150,801,,1,1,0,0,1,1
898,136,809,2012-04-18 08:09:00,,2012-04-22 11:05:00,809,204,,1,1,0,0,1,1
899,144,1151,2012-04-18 08:14:00,,2012-04-18 22:49:00,1151,800,,1,1,0,0,1,1
900,136,204,2012-04-18 08:16:00,,2012-04-22 11:04:00,204,204,,1,1,1,1,1,1
901,112,1198,2012-04-18 08:36:00,,2012-07-02 03:46:00,1198,355,,1,1,0,0,1,1
902,112,329,2012-04-18 08:48:00,,2012-07-02 03:46:00,329,355,,1,1,0,0,1,1
903,138,1147,2012-04-18 09:18:00,,2012-07-02 04:03:00,1147,355,,1,1,0,0,1,1
904,145,1200,2012-04-18 09:19:00,,2012-04-18 10:25:00,1200,1019,,1,1,0,0,1,1
905,141,1201,2012-04-18 09:33:00,,2012-07-02 04:08:00,1201,355,,1,1,0,0,1,1
906,114,1199,2012-04-18 09:36:00,,2012-04-18 13:48:00,1199,355,,1,1,0,0,1,1
907,147,1202,2012-04-18 09:37:00,,2012-04-18 09:58:00,1202,492,,1,1,0,0,1,1
908,139,905,2012-04-18 09:40:00,,2012-07-02 04:04:00,905,355,,1,1,0,0,1,1
909,123,155,2012-04-18 10:03:00,,2012-07-02 03:37:00,155,355,,1,1,1,0,1,1
910,133,711,2012-04-18 10:04:00,,2012-04-18 19:55:00,711,245,,1,1,0,0,1,1
911,129,656,2012-04-18 10:17:00,,2012-04-18 15:33:00,656,202,,1,1,1,1,1,1
912,136,799,2012-04-18 10:37:00,,2012-04-22 11:04:00,799,204,,1,1,0,0,1,1
913,133,1197,2012-04-18 10:38:00,,2012-04-18 19:55:00,1197,245,,1,1,0,0,1,1
914,116,1162,2012-04-18 10:42:00,,2012-04-18 12:53:00,1162,233,,1,1,0,0,1,1
915,119,863,2012-04-18 10:52:00,,2012-04-28 00:15:00,863,450,,1,1,0,0,1,1
916,139,154,2012-04-18 10:52:00,,2012-07-02 04:04:00,154,355,,1,1,0,0,1,1
917,114,231,2012-04-18 11:12:00,,2012-04-18 13:48:00,231,355,,1,1,0,0,1,1
918,119,857,2012-04-18 11:42:00,,2012-04-28 00:14:00,857,450,,1,1,0,0,1,1
919,135,1203,2012-04-18 11:43:00,,2012-04-18 15:13:00,1203,3,,1,1,0,0,1,1
920,128,1204,2012-04-18 11:46:00,,2012-05-02 12:20:00,1204,299,,1,1,0,0,1,1
921,128,968,2012-04-18 11:54:00,,2012-05-02 12:20:00,968,299,,1,1,0,0,1,1
922,117,49,2012-04-18 12:02:00,,2012-04-19 11:09:00,49,49,,1,1,1,1,1,1
923,114,1205,2012-04-18 12:11:00,,2012-04-18 13:48:00,1205,355,,1,1,0,0,1,1
924,146,1206,2012-04-18 12:15:00,,2012-04-18 12:54:00,1206,308,,1,1,0,0,1,1
925,120,1208,2012-04-18 12:30:00,,2012-04-18 15:28:00,1208,2,,1,1,0,0,0,1
926,135,3,2012-04-18 12:55:00,,2012-04-18 15:12:00,3,3,,1,1,1,1,1,1
927,135,74,2012-04-18 13:08:00,,2012-04-18 15:13:00,74,3,,1,1,0,0,1,1
928,113,1209,2012-04-18 13:10:00,,2012-04-27 12:19:00,1209,258,,1,1,0,0,1,1
929,136,958,2012-04-18 13:22:00,,2012-04-22 11:05:00,958,204,,1,1,0,0,1,1
930,142,78,2012-04-18 13:51:00,,2012-04-26 16:43:00,78,78,,1,1,1,1,1,1
931,142,1113,2012-04-18 13:55:00,,2012-04-26 16:43:00,1113,78,,1,1,0,0,1,1
932,127,203,2012-04-18 14:46:00,,2012-04-18 17:27:00,203,282,,1,1,0,0,1,1
933,146,1210,2012-04-18 15:01:00,,2012-04-18 15:55:00,1210,308,,1,1,0,0,1,1
934,110,217,2012-04-18 15:03:00,,2012-04-20 11:29:00,217,217,,1,1,1,1,1,1
935,129,202,2012-04-18 15:30:00,,2012-04-18 15:33:00,202,202,,1,1,1,0,1,1
936,135,885,2012-04-18 15:54:00,,2012-04-18 17:40:00,885,3,,1,1,0,0,1,1
937,147,894,2012-04-18 15:59:00,,2012-04-19 09:49:00,894,492,,1,1,0,0,1,1
938,121,85,2012-04-18 16:34:00,,2012-05-03 13:09:00,85,305,,1,1,1,0,1,1
939,133,530,2012-04-18 16:47:00,,2012-04-18 19:55:00,530,245,,1,1,0,0,1,1
940,148,1211,2012-04-18 16:54:00,,2012-04-22 18:48:00,1211,1262,,1,1,0,0,1,1
941,116,1212,2012-04-18 17:05:00,,2012-04-18 22:18:00,1212,233,,1,1,0,0,1,1
942,137,66,2012-04-18 17:07:00,,2012-04-18 22:45:00,66,359,,1,1,1,0,1,1
943,137,669,2012-04-18 17:21:00,,2012-04-18 22:45:00,669,359,,1,1,0,0,1,1
944,127,282,2012-04-18 17:24:00,,2012-04-18 17:27:00,282,282,,1,1,1,1,1,1
945,142,706,2012-04-18 17:41:00,,2012-04-26 16:43:00,706,78,,1,1,0,0,1,1
946,118,586,2012-04-18 17:51:00,,2012-04-21 13:10:00,586,50,,1,1,0,0,1,1
947,115,1214,2012-04-18 18:00:00,,2012-04-21 12:01:00,1214,994,,1,1,0,0,1,1
948,132,432,2012-04-18 18:14:00,,2012-04-18 18:21:00,432,432,,1,1,1,1,1,1
949,128,180,2012-04-18 18:22:00,,2012-05-02 12:20:00,180,299,,1,1,0,0,1,1
950,141,1215,2012-04-18 18:39:00,,2012-07-02 04:08:00,1215,355,,1,1,0,0,1,1
951,134,1216,2012-04-18 18:42:00,,2012-04-18 19:18:00,1216,502,,1,1,0,0,1,1
952,135,1217,2012-04-18 18:46:00,,2012-04-18 20:00:00,1217,3,,1,1,0,0,1,1
953,147,1218,2012-04-18 19:17:00,,2012-04-23 19:00:00,1218,492,,1,1,0,0,1,1
954,147,318,2012-04-18 19:28:00,,2012-04-19 09:49:00,318,492,,1,1,0,0,1,1
955,135,1220,2012-04-18 19:35:00,,2012-04-18 20:01:00,1220,3,,1,1,0,0,1,1
956,112,1219,2012-04-18 19:38:00,,2012-07-02 03:46:00,1219,355,,1,1,0,0,1,1
957,117,168,2012-04-18 19:41:00,,2012-04-19 11:09:00,168,49,,1,1,0,0,1,1
958,143,1221,2012-04-18 19:50:00,,2012-07-02 04:11:00,1221,355,,1,1,0,0,1,1
959,137,201,2012-04-18 20:01:00,,2012-04-18 22:45:00,201,359,,1,1,0,0,1,1
960,135,897,2012-04-18 20:05:00,,2012-04-18 20:17:00,897,3,,1,1,0,0,1,1
961,144,1222,2012-04-18 20:10:00,,2012-04-18 20:25:00,1222,800,,1,1,0,0,1,1
962,145,1223,2012-04-18 20:13:00,,2012-04-19 22:48:00,1223,1019,,1,1,0,0,1,1
963,134,524,2012-04-18 20:41:00,,2012-04-19 14:01:00,524,502,,1,1,0,0,1,1
964,111,1224,2012-04-18 20:49:00,,2012-04-24 17:05:00,1224,355,,1,1,0,0,1,1
965,133,648,2012-04-18 20:49:00,,2012-04-18 21:36:00,648,245,,1,1,0,0,1,1
966,133,509,2012-04-18 20:53:00,,2012-04-18 21:36:00,509,245,,1,1,0,0,1,1
967,117,63,2012-04-18 21:17:00,,2012-04-19 11:09:00,63,49,,1,1,0,0,1,1
968,138,463,2012-04-18 21:20:00,,2012-07-02 04:03:00,463,355,,1,1,1,1,1,1
969,138,686,2012-04-18 21:21:00,,2012-07-02 04:03:00,686,355,,1,1,1,0,1,1
970,110,605,2012-04-18 21:41:00,,2012-04-20 11:29:00,605,217,,1,1,0,0,1,1
971,133,1225,2012-04-18 21:54:00,,2012-04-18 23:10:00,1225,245,,1,1,0,0,1,1
972,133,1226,2012-04-18 21:57:00,,2012-04-18 22:03:00,1226,245,,1,1,0,0,1,1
973,120,14,2012-04-18 22:01:00,,2012-04-18 22:04:00,14,2,,1,1,0,0,1,1
974,142,875,2012-04-18 22:11:00,,2012-04-26 16:43:00,875,78,,1,1,0,0,1,1
975,121,305,2012-04-18 22:14:00,,2012-05-03 13:08:00,305,305,,1,1,1,1,1,1
976,133,116,2012-04-18 22:16:00,,2012-04-18 23:10:00,116,245,,1,1,0,0,1,1
977,144,850,2012-04-18 22:30:00,,2012-09-05 09:50:00,850,800,,1,1,0,0,0,0
978,109,1229,2012-04-18 22:32:00,,2012-04-19 22:46:00,1229,575,,1,1,0,0,1,1
979,109,1228,2012-04-18 22:37:00,,2012-04-19 22:46:00,1228,575,,1,1,0,0,1,1
980,126,1067,2012-04-18 22:59:00,,2012-08-02 12:52:00,1067,355,,1,1,0,0,1,1
981,141,1230,2012-04-18 23:01:00,,2012-07-02 04:08:00,1230,355,,1,1,0,0,1,1
982,146,1231,2012-04-18 23:15:00,,2012-04-18 23:41:00,1231,308,,1,1,0,0,1,1
983,146,1232,2012-04-18 23:31:00,,2012-04-18 23:41:00,1232,308,,1,1,0,0,1,1
984,112,309,2012-04-18 23:35:00,,2012-07-02 03:46:00,309,355,,1,1,0,0,1,1
985,134,173,2012-04-18 23:36:00,,2012-04-19 14:01:00,173,502,,1,1,0,0,1,1
986,137,917,2012-04-19 00:16:00,,2012-04-19 10:35:00,917,359,,1,1,0,0,1,1
987,122,298,2012-04-19 00:35:00,,2012-04-26 13:51:00,298,298,,1,1,1,1,1,1
988,109,1233,2012-04-19 00:59:00,,2012-04-19 22:46:00,1233,575,,1,1,0,0,1,1
989,147,472,2012-04-19 04:24:00,,2012-04-19 09:49:00,472,492,,1,1,0,0,1,1
990,111,1234,2012-04-19 05:39:00,,2012-04-20 12:46:00,1234,615,,1,1,0,0,0,1
991,136,1235,2012-04-19 06:13:00,,2012-04-22 11:05:00,1235,204,,1,1,0,0,0,0
992,127,887,2012-04-19 06:16:00,,2012-04-25 11:00:00,887,282,,1,1,0,0,1,1
993,135,1006,2012-04-19 07:00:00,,2012-04-19 18:14:00,1006,3,,1,1,1,0,1,1
